R1		Freq_tr(Hz)	V_tr(V)		DC_tr(V)	Freq_sq(Hz)	V_sq(V)		DC_sq(V)	Phase(deg)	t_rise_tr(s)	t_fall_tr(s)	t_rise_sq(s)	t_fall_sq(s)
90		2730.40		0.9600		4.8547		2735.20		8.8300		4.7107		84.50		0.000125		0.000139		0.000022		0.000026
89		2751.40		0.9600		4.8547		2749.00		8.8300		4.7191		84.20		0.000121		0.000139		0.000022		0.000026
88		2759.90		0.9500		4.8532		2769.10		8.8300		4.7149		84.90		0.000121		0.000140		0.000022		0.000026
87		2783.30		0.9400		4.8554		2784.00		8.8300		4.7276		83.40		0.000121		0.000140		0.000022		0.000026
86		2793.90		0.9400		4.8540		2797.00		8.9000		4.7107		83.30		0.000123		0.000142		0.000022		0.000026
85		2806.50		0.9200		4.8540		2814.00		8.8300		4.7234		85.60		0.000123		0.000138		0.000022		0.000026
84		2827.40		0.9200		4.8554		2831.30		8.9000		4.7319		84.60		0.000118		0.000138		0.000022		0.000027
83		2856.50		0.9100		4.8547		2849.30		8.9000		4.7234		84.00		0.000121		0.000135		0.000022		0.000026
82		2873.60		0.9000		4.8547		2868.90		8.9000		4.7107		86.70		0.000121		0.000137		0.000022		0.000026
81		2871.60		0.9000		4.8540		2878.90		8.8300		4.7022		84.00		0.000121		0.000134		0.000022		0.000027
80		2898.80		0.9000		4.8554		2900.20		8.9000		4.7319		86.20		0.000116		0.000137		0.000022		0.000027
79		2919.80		0.9000		4.8540		2921.90		8.9000		4.7234		83.60		0.000116		0.000130		0.000022		0.000027
78		2932.90		0.8900		4.8547		2945.30		8.9000		4.7191		85.10		0.000115		0.000133		0.000022		0.000027
77		2954.30		0.8900		4.8540		2962.00		8.9000		4.7319		85.90		0.000113		0.000129		0.000022		0.000026
76		2978.00		0.8700		4.8547		2970.50		8.9000		4.7149		86.40		0.000114		0.000129		0.000022		0.000027
75		2980.00		0.8800		4.8547		2993.00		8.8300		4.7149		84.20		0.000111		0.000125		0.000022		0.000027
74		3024.00		0.8700		4.8554		3015.00		8.9000		4.7404		84.10		0.000111		0.000124		0.000022		0.000027
73		3043.00		0.8500		4.8540		3038.00		8.8300		4.7107		84.60		0.000109		0.000123		0.000022		0.000027
72		3064.00		0.8400		4.8532		3059.00		8.9000		4.7149		84.30		0.000108		0.000122		0.000022		0.000027
71		3080.00		0.8400		4.8518		3073.00		8.8300		4.7022		82.40		0.000108		0.000123		0.000022		0.000027
70		3084.00		0.8400		4.8518		3092.00		8.8300		4.7064		84.00		0.000108		0.000119		0.000022		0.000027
69		3094.00		0.8300		4.8547		3118.00		8.8300		4.7319		86.20		0.000106		0.000119		0.000022		0.000027
68		3157.00		0.8300		4.8540		3140.00		8.8300		4.7531		86.60		0.000107		0.000119		0.000022		0.000027
67		3168.00		0.8200		4.8532		3168.00		8.8300		4.7022		84.30		0.000107		0.000122		0.000022		0.000026
66		3165.00		0.8200		4.8569		3175.00		8.8300		4.7022		85.20		0.000109		0.000118		0.000022		0.000027
65		3203.00		0.8100		4.8540		3203.00		8.8300		4.7404		83.70		0.000107		0.000119		0.000022		0.000027
64		3226.00		0.8100		4.8532		3230.00		8.8300		4.7234		85.60		0.000106		0.000118		0.000022		0.000027
63		3238.00		0.8000		4.8540		3256.00		8.8300		4.7276		83.00		0.000102		0.000117		0.000022		0.000027
62		3287.00		0.8000		4.8532		3283.00		8.8300		4.7446		84.80		0.000102		0.000115		0.000022		0.000027
61		3283.00		0.7800		4.8532		3290.00		8.8300		4.6979		85.60		0.000102		0.000117		0.000022		0.000027
60		3342.00		0.7700		4.8532		3322.00		8.8300		4.7404		82.80		0.000101		0.000116		0.000022		0.000027
59		3360.00		0.7800		4.8518		3349.00		8.8300		4.6979		82.70		0.000098		0.000113		0.000022		0.000027
58		3377.00		0.7700		4.8510		3378.00		8.8300		4.7107		86.00		0.000098		0.000110		0.000022		0.000027
57		3403.00		0.7600		4.8525		3406.00		8.8300		4.7276		85.90		0.000095		0.000110		0.000022		0.000027
56		3423.00		0.7600		4.8510		3417.00		8.8300		4.7064		86.20		0.000097		0.000114		0.000022		0.000027
55		3446.00		0.7600		4.8510		3446.00		8.8300		4.7149		86.00		0.000093		0.000105		0.000022		0.000027
54		3479.00		0.7400		4.8510		3477.00		8.8300		4.7234		83.50		0.000094		0.000107		0.000022		0.000027
53		3532.00		0.7400		4.8510		3509.00		8.8300		4.7276		86.30		0.000094		0.000108		0.000022		0.000027
52		3561.00		0.7400		4.8503		3538.00		8.8300		4.7022		83.40		0.000093		0.000106		0.000022		0.000027
51		3536.00		0.7100		4.8496		3570.00		8.9000		4.7022		84.60		0.000091		0.000101		0.000022		0.000027
50		3602.00		0.7400		4.8525		3577.00		8.8300		4.7404		85.00		0.000091		0.000100		0.000022		0.000027
49		3619.00		0.7100		4.8510		3616.00		8.8300		4.7022		86.20		0.000089		0.000103		0.000022		0.000027
48		3648.00		0.7100		4.8518		3646.00		8.8300		4.7234		86.20		0.000089		0.000103		0.000022		0.000027
47		3696.00		0.7000		4.8503		3684.00		8.9000		4.7319		85.80		0.000088		0.000102		0.000022		0.000027
46		3703.00		0.6900		4.8481		3721.00		8.8300		4.7149		86.30		0.000089		0.000100		0.000022		0.000027
45		3726.00		0.7000		4.8496		3718.00		8.9000		4.7149		84.70		0.000089		0.000100		0.000022		0.000027
44		3725.00		0.6900		4.8496		3759.00		8.9000		4.7276		85.10		0.000089		0.000098		0.000022		0.000028
43		3828.00		0.6700		4.8510		3797.00		8.8300		4.7701		83.80		0.000085		0.000098		0.000022		0.000027
42		3811.00		0.6700		4.8474		3834.00		8.8300		4.6980		85.30		0.000085		0.000098		0.000022		0.000027
41		3884.00		0.6600		4.8503		3874.00		8.8300		4.7574		85.10		0.000083		0.000096		0.000022		0.000027
40		3890.00		0.6400		4.8474		3873.00		8.8300		4.6810		84.00		0.000085		0.000097		0.000022		0.000028
39		3927.00		0.6700		4.8488		3917.00		8.8300		4.7230		85.30		0.000082		0.000093		0.000022		0.000028
38		3944.00		0.6400		4.8488		3959.00		8.8300		4.7230		85.60		0.000083		0.000093		0.000022		0.000027
37		3987.00		0.6400		4.8474		4001.00		8.8300		4.7530		84.60		0.000083		0.000093		0.000022		0.000028
36		4022.00		0.6300		4.8481		4040.00		8.9000		4.7490		82.30		0.000080		0.000089		0.000022		0.000028
35		4049.00		0.6400		4.8466		4049.00		8.8300		4.7190		85.00		0.000078		0.000089		0.000022		0.000028
34		4088.00		0.6200		4.8474		4092.00		8.8300		4.7360		84.60		0.000078		0.000087		0.000022		0.000028
33		4162.00		0.6200		4.8481		4139.00		8.8300		4.7400		85.70		0.000076		0.000086		0.000022		0.000028
32		4227.00		0.6100		4.8459		4189.00		8.8300		4.7190		85.60		0.000075		0.000088		0.000022		0.000028
31		4265.00		0.6000		4.8452		4240.00		8.8300		4.7060		84.30		0.000072		0.000084		0.000022		0.000028
30		4233.00		0.6000		4.8430		4230.00		8.8300		4.6510		84.10		0.000075		0.000085		0.000022		0.000028
29		4285.00		0.6000		4.8452		4281.00		8.8300		4.7320		84.10		0.000077		0.000082		0.000022		0.000028
