Frequency(Hz)	Amplitude(dBV)
7.795334e+03	-1.633500e+04
7.795715e+03	-3.270200e+04
7.796097e+03	-8.118000e+03
7.796478e+03	2.465000e+04
7.796860e+03	8.261000e+03
7.797241e+03	-1.631800e+04
7.797623e+03	-2.451200e+04
7.798004e+03	2.464700e+04
7.798386e+03	2.465100e+04
7.798767e+03	1.645500e+04
7.799149e+03	1.234200e+04
7.799530e+03	-3.271400e+04
7.799912e+03	2.873000e+04
7.800293e+03	2.873600e+04
7.800674e+03	6.700000e+01
7.801056e+03	8.258000e+03
7.801437e+03	-4.030000e+03
7.801819e+03	8.257000e+03
7.802200e+03	-3.270700e+04
7.802582e+03	-3.271600e+04
7.802963e+03	-1.225100e+04
7.803345e+03	-4.033000e+03
7.803726e+03	-2.860300e+04
7.804108e+03	-2.041600e+04
7.804489e+03	1.233600e+04
7.804871e+03	8.236000e+03
7.805252e+03	2.053200e+04
7.805634e+03	-2.452000e+04
7.806015e+03	1.234200e+04
7.806396e+03	4.147000e+03
7.806778e+03	1.642700e+04
7.807159e+03	-1.633300e+04
7.807541e+03	2.054500e+04
7.807922e+03	-1.631300e+04
7.808304e+03	2.874300e+04
7.808685e+03	-1.222400e+04
7.809067e+03	8.249000e+03
7.809448e+03	-2.861700e+04
7.809830e+03	4.150000e+03
7.810211e+03	-1.223300e+04
7.810593e+03	6.500000e+01
7.810974e+03	7.000000e+01
7.811356e+03	4.167000e+03
7.811737e+03	2.873500e+04
7.812119e+03	-2.047100e+04
7.812500e+03	2.873600e+04
7.812881e+03	1.235600e+04
7.813263e+03	-2.451400e+04
7.813644e+03	2.462900e+04
7.814026e+03	-1.632700e+04
7.814407e+03	-8.131000e+03
7.814789e+03	6.200000e+01
7.815170e+03	-4.046000e+03
7.815552e+03	-1.223300e+04
7.815933e+03	1.643600e+04
7.816315e+03	-4.050000e+03
7.816696e+03	-8.127000e+03
7.817078e+03	-1.222400e+04
7.817459e+03	1.230100e+04
7.817841e+03	6.600000e+01
7.818222e+03	6.700000e+01
7.818604e+03	1.643300e+04
7.818985e+03	-3.271800e+04
7.819366e+03	2.052500e+04
7.819748e+03	1.233900e+04
7.820129e+03	2.054200e+04
7.820511e+03	-2.861700e+04
7.820892e+03	2.873800e+04
7.821274e+03	-2.450500e+04
7.821655e+03	-1.631900e+04
7.822037e+03	2.872000e+04
7.822418e+03	1.643100e+04
7.822800e+03	-3.271600e+04
7.823181e+03	-1.222500e+04
7.823563e+03	2.463700e+04
7.823944e+03	4.147000e+03
7.824326e+03	1.644100e+04
7.824707e+03	-3.270600e+04
7.825089e+03	-1.221900e+04
7.825470e+03	1.236000e+04
7.825851e+03	-2.451200e+04
7.826233e+03	-8.144000e+03
7.826614e+03	1.234700e+04
7.826996e+03	-2.861500e+04
7.827377e+03	-2.042700e+04
7.827759e+03	2.872100e+04
7.828140e+03	-4.046000e+03
7.828522e+03	-4.041000e+03
7.828903e+03	-1.633300e+04
7.829285e+03	-4.051000e+03
7.829666e+03	-8.141000e+03
7.830048e+03	2.054200e+04
7.830429e+03	6.600000e+01
7.830811e+03	-2.861200e+04
7.831192e+03	1.233900e+04
7.831573e+03	1.644000e+04
7.831955e+03	2.053700e+04
7.832336e+03	2.463500e+04
7.832718e+03	-3.271100e+04
7.833099e+03	-3.271500e+04
7.833481e+03	1.235300e+04
7.833862e+03	-4.028000e+03
7.834244e+03	2.054300e+04
7.834625e+03	2.053300e+04
7.835007e+03	2.873300e+04
7.835388e+03	-3.270400e+04
7.835770e+03	1.235000e+04
7.836151e+03	2.054300e+04
7.836533e+03	1.235500e+04
7.836914e+03	-8.129000e+03
7.837296e+03	8.243000e+03
7.837677e+03	2.054500e+04
7.838058e+03	1.645500e+04
7.838440e+03	-8.124000e+03
7.838821e+03	-2.042300e+04
7.839203e+03	4.130000e+03
7.839584e+03	-1.633300e+04
7.839966e+03	-1.223300e+04
7.840347e+03	-8.139000e+03
7.840729e+03	-8.148000e+03
7.841110e+03	-3.272000e+04
7.841492e+03	2.463200e+04
7.841873e+03	-8.141000e+03
7.842255e+03	2.463400e+04
7.842636e+03	2.873800e+04
7.843018e+03	1.644400e+04
7.843399e+03	-2.862400e+04
7.843781e+03	1.236000e+04
7.844162e+03	-4.021000e+03
7.844543e+03	-3.269900e+04
7.844925e+03	4.900000e+01
7.845306e+03	1.233200e+04
7.845688e+03	1.641500e+04
7.846069e+03	-3.271200e+04
7.846451e+03	1.234900e+04
7.846832e+03	-1.222200e+04
7.847214e+03	2.464900e+04
7.847595e+03	-2.040700e+04
7.847977e+03	2.054700e+04
7.848358e+03	-4.027000e+03
7.848740e+03	-4.025000e+03
7.849121e+03	-2.041400e+04
7.849503e+03	-3.271400e+04
7.849884e+03	-1.223600e+04
7.850266e+03	-1.632400e+04
7.850647e+03	-2.450900e+04
7.851028e+03	7.300000e+01
7.851410e+03	8.268000e+03
7.851791e+03	8.266000e+03
7.852173e+03	-2.860600e+04
7.852554e+03	4.162000e+03
7.852936e+03	-2.860700e+04
7.853317e+03	1.643800e+04
7.853699e+03	-2.451600e+04
7.854080e+03	4.158000e+03
7.854462e+03	-3.271600e+04
7.854843e+03	-2.861300e+04
7.855225e+03	2.054300e+04
7.855606e+03	-1.632600e+04
7.855988e+03	2.052600e+04
7.856369e+03	2.870800e+04
7.856750e+03	2.462900e+04
7.857132e+03	2.053300e+04
7.857513e+03	-1.224600e+04
7.857895e+03	2.871400e+04
7.858276e+03	-2.453200e+04
7.858658e+03	-3.272700e+04
7.859039e+03	8.234000e+03
7.859421e+03	-3.272100e+04
7.859802e+03	2.872700e+04
7.860184e+03	2.463500e+04
7.860565e+03	-4.032000e+03
7.860947e+03	2.464400e+04
7.861328e+03	6.500000e+01
7.861710e+03	2.462100e+04
7.862091e+03	-8.132000e+03
7.862473e+03	2.054800e+04
7.862854e+03	1.235200e+04
7.863235e+03	-2.451900e+04
7.863617e+03	-2.041700e+04
7.863998e+03	6.500000e+01
7.864380e+03	-2.042600e+04
7.864761e+03	2.463100e+04
7.865143e+03	-2.452100e+04
7.865524e+03	-4.063000e+03
7.865906e+03	2.053800e+04
7.866287e+03	2.054000e+04
7.866669e+03	2.051900e+04
7.867050e+03	-8.138000e+03
7.867432e+03	8.249000e+03
7.867813e+03	-2.862300e+04
7.868195e+03	-1.633300e+04
7.868576e+03	1.000000e+00
7.868958e+03	2.873800e+04
7.869339e+03	7.600000e+01
7.869720e+03	-2.450200e+04
7.870102e+03	2.054500e+04
7.870483e+03	2.462900e+04
7.870865e+03	-8.147000e+03
7.871246e+03	2.053800e+04
7.871628e+03	-8.126000e+03
7.872009e+03	-3.270400e+04
7.872391e+03	-2.861100e+04
7.872772e+03	8.257000e+03
7.873154e+03	2.054000e+04
7.873535e+03	-8.162000e+03
7.873917e+03	1.643600e+04
7.874298e+03	-8.142000e+03
7.874680e+03	-1.634900e+04
7.875061e+03	-2.862900e+04
7.875443e+03	-2.043000e+04
7.875824e+03	5.300000e+01
7.876205e+03	8.251000e+03
7.876587e+03	-1.222500e+04
7.876968e+03	-1.632300e+04
7.877350e+03	-1.632700e+04
7.877731e+03	-1.222700e+04
7.878113e+03	2.873400e+04
7.878494e+03	4.154000e+03
7.878876e+03	5.800000e+01
7.879257e+03	1.235300e+04
7.879639e+03	1.235600e+04
7.880020e+03	6.400000e+01
7.880402e+03	-1.223300e+04
7.880783e+03	-8.138000e+03
7.881165e+03	-1.633900e+04
7.881546e+03	-1.224700e+04
7.881927e+03	5.300000e+01
7.882309e+03	-2.862100e+04
7.882690e+03	1.234600e+04
7.883072e+03	-4.037000e+03
7.883453e+03	-2.861300e+04
7.883835e+03	1.235600e+04
7.884216e+03	-4.027000e+03
7.884598e+03	-1.222300e+04
7.884979e+03	2.872900e+04
7.885361e+03	1.234200e+04
7.885742e+03	4.149000e+03
7.886124e+03	-2.862200e+04
7.886505e+03	-8.147000e+03
7.886887e+03	-8.151000e+03
7.887268e+03	2.462600e+04
7.887650e+03	1.643700e+04
7.888031e+03	-8.142000e+03
7.888412e+03	-1.223800e+04
7.888794e+03	2.872100e+04
7.889175e+03	-3.274100e+04
7.889557e+03	-2.042600e+04
7.889938e+03	1.234600e+04
7.890320e+03	-2.042800e+04
7.890701e+03	-1.223200e+04
7.891083e+03	1.234000e+04
7.891464e+03	1.641800e+04
7.891846e+03	2.053900e+04
7.892227e+03	4.159000e+03
7.892609e+03	1.644400e+04
7.892990e+03	2.872700e+04
7.893372e+03	-2.451900e+04
7.893753e+03	8.252000e+03
7.894135e+03	-2.451700e+04
7.894516e+03	2.872500e+04
7.894897e+03	-4.050000e+03
7.895279e+03	2.463500e+04
7.895660e+03	-1.222300e+04
7.896042e+03	2.054200e+04
7.896423e+03	5.200000e+01
7.896805e+03	-1.634000e+04
7.897186e+03	-8.140000e+03
7.897568e+03	8.261000e+03
7.897949e+03	2.464700e+04
7.898331e+03	-3.270500e+04
7.898712e+03	-1.222300e+04
7.899094e+03	-3.269900e+04
7.899475e+03	-1.222800e+04
7.899857e+03	-3.272600e+04
7.900238e+03	-2.861700e+04
7.900620e+03	-1.633400e+04
7.901001e+03	4.144000e+03
7.901382e+03	-1.223800e+04
7.901764e+03	-2.451900e+04
7.902145e+03	1.644500e+04
7.902527e+03	1.234900e+04
7.902908e+03	-1.632500e+04
7.903290e+03	-1.632800e+04
7.903671e+03	2.463900e+04
7.904053e+03	-8.123000e+03
7.904434e+03	2.874300e+04
7.904816e+03	1.645300e+04
7.905197e+03	-1.222400e+04
7.905579e+03	4.148000e+03
7.905960e+03	-3.271800e+04
7.906342e+03	-1.632200e+04
7.906723e+03	2.463400e+04
7.907105e+03	8.238000e+03
7.907486e+03	2.873800e+04
7.907867e+03	-1.221900e+04
7.908249e+03	2.053600e+04
7.908630e+03	-4.041000e+03
7.909012e+03	2.873900e+04
7.909393e+03	4.158000e+03
7.909775e+03	1.642700e+04
7.910156e+03	-2.861000e+04
7.910538e+03	2.463400e+04
7.910919e+03	-2.862800e+04
7.911301e+03	-2.451600e+04
7.911682e+03	-1.632500e+04
7.912064e+03	2.462400e+04
7.912445e+03	1.642900e+04
7.912827e+03	-2.453100e+04
7.913208e+03	-4.058000e+03
7.913589e+03	-3.273300e+04
7.913971e+03	1.232900e+04
7.914352e+03	8.251000e+03
7.914734e+03	1.235300e+04
7.915115e+03	-4.036000e+03
7.915497e+03	1.643300e+04
7.915878e+03	4.900000e+01
7.916260e+03	2.053300e+04
7.916641e+03	1.234900e+04
7.917023e+03	1.645000e+04
7.917404e+03	-3.270600e+04
7.917786e+03	5.100000e+01
7.918167e+03	-2.453400e+04
7.918549e+03	-3.271300e+04
7.918930e+03	8.254000e+03
7.919312e+03	-1.222600e+04
7.919693e+03	2.463400e+04
7.920074e+03	-1.223200e+04
7.920456e+03	2.463100e+04
7.920837e+03	8.245000e+03
7.921219e+03	8.235000e+03
7.921600e+03	-4.059000e+03
7.921982e+03	-8.137000e+03
7.922363e+03	1.235200e+04
7.922745e+03	-1.222000e+04
7.923126e+03	7.100000e+01
7.923508e+03	2.874100e+04
7.923889e+03	-3.270400e+04
7.924271e+03	-8.130000e+03
7.924652e+03	-3.269600e+04
7.925034e+03	-2.859700e+04
7.925415e+03	-3.269900e+04
7.925797e+03	8.237000e+03
7.926178e+03	1.235200e+04
7.926559e+03	-3.270500e+04
7.926941e+03	2.870300e+04
7.927322e+03	-1.222900e+04
7.927704e+03	-8.127000e+03
7.928085e+03	2.463700e+04
7.928467e+03	2.873100e+04
7.928848e+03	1.235100e+04
7.929230e+03	-1.632300e+04
7.929611e+03	4.149000e+03
7.929993e+03	4.600000e+01
7.930374e+03	1.644200e+04
7.930756e+03	1.234700e+04
7.931137e+03	4.500000e+01
7.931519e+03	-4.053000e+03
7.931900e+03	1.234300e+04
7.932282e+03	-2.861500e+04
7.932663e+03	-2.042200e+04
7.933044e+03	-3.271200e+04
7.933426e+03	1.234000e+04
7.933807e+03	-2.043200e+04
7.934189e+03	4.139000e+03
7.934570e+03	1.642800e+04
7.934952e+03	4.153000e+03
7.935333e+03	-2.041500e+04
7.935715e+03	-1.222000e+04
7.936096e+03	6.300000e+01
7.936478e+03	2.462700e+04
7.936859e+03	8.263000e+03
7.937241e+03	-1.221200e+04
7.937622e+03	7.100000e+01
7.938004e+03	2.053300e+04
7.938385e+03	-3.269900e+04
7.938766e+03	-8.126000e+03
7.939148e+03	-3.270500e+04
7.939529e+03	-2.859100e+04
7.939911e+03	1.237300e+04
7.940292e+03	1.646500e+04
7.940674e+03	4.162000e+03
7.941055e+03	-8.151000e+03
7.941437e+03	-1.632500e+04
7.941818e+03	2.463700e+04
7.942200e+03	6.100000e+01
7.942581e+03	-3.270400e+04
7.942963e+03	-3.271000e+04
7.943344e+03	5.600000e+01
7.943726e+03	-1.632800e+04
7.944107e+03	-2.861800e+04
7.944489e+03	-1.632200e+04
7.944870e+03	-2.041400e+04
7.945251e+03	1.644300e+04
7.945633e+03	4.147000e+03
7.946014e+03	-2.042700e+04
7.946396e+03	-2.452500e+04
7.946777e+03	1.235100e+04
7.947159e+03	2.464000e+04
7.947540e+03	2.462500e+04
7.947922e+03	4.900000e+01
7.948303e+03	4.153000e+03
7.948685e+03	2.462100e+04
7.949066e+03	-3.273800e+04
7.949448e+03	-2.862400e+04
7.949829e+03	-1.631900e+04
7.950211e+03	-1.631300e+04
7.950592e+03	-2.860400e+04
7.950974e+03	-1.223900e+04
7.951355e+03	-2.861600e+04
7.951736e+03	-1.222500e+04
7.952118e+03	1.234600e+04
7.952499e+03	-1.633500e+04
7.952881e+03	-2.042200e+04
7.953262e+03	-1.223200e+04
7.953644e+03	-2.862000e+04
7.954025e+03	2.462800e+04
7.954407e+03	8.250000e+03
7.954788e+03	-2.450900e+04
7.955170e+03	-1.221500e+04
7.955551e+03	-4.023000e+03
7.955933e+03	-1.222200e+04
7.956314e+03	2.052500e+04
7.956696e+03	-8.149000e+03
7.957077e+03	-8.165000e+03
7.957459e+03	1.234600e+04
7.957840e+03	-2.450900e+04
7.958221e+03	2.873800e+04
7.958603e+03	6.300000e+01
7.958984e+03	-2.861200e+04
7.959366e+03	4.160000e+03
7.959747e+03	-3.270100e+04
7.960129e+03	1.235000e+04
7.960510e+03	8.246000e+03
7.960892e+03	-3.270800e+04
7.961273e+03	-1.223600e+04
7.961655e+03	8.235000e+03
7.962036e+03	-3.270900e+04
7.962418e+03	2.463400e+04
7.962799e+03	-1.223300e+04
7.963181e+03	-1.223200e+04
7.963562e+03	2.463600e+04
7.963943e+03	-4.035000e+03
7.964325e+03	1.234600e+04
7.964706e+03	-1.224200e+04
7.965088e+03	2.051100e+04
7.965469e+03	-2.862600e+04
7.965851e+03	-2.042900e+04
7.966232e+03	-1.224900e+04
7.966614e+03	-2.455000e+04
7.966995e+03	4.500000e+01
7.967377e+03	8.257000e+03
7.967758e+03	-2.040900e+04
7.968140e+03	2.054400e+04
7.968521e+03	2.462400e+04
7.968903e+03	-4.027000e+03
7.969284e+03	-4.027000e+03
7.969666e+03	2.873400e+04
7.970047e+03	1.645300e+04
7.970428e+03	-2.450900e+04
7.970810e+03	2.053100e+04
7.971191e+03	-2.042000e+04
7.971573e+03	8.254000e+03
7.971954e+03	-1.225400e+04
7.972336e+03	5.700000e+01
7.972717e+03	-2.451300e+04
7.973099e+03	-2.451300e+04
7.973480e+03	2.872800e+04
7.973862e+03	2.052800e+04
7.974243e+03	-1.224700e+04
7.974625e+03	1.232800e+04
7.975006e+03	2.872100e+04
7.975388e+03	5.600000e+01
7.975769e+03	2.463100e+04
7.976151e+03	-2.862300e+04
7.976532e+03	8.241000e+03
7.976913e+03	2.872900e+04
7.977295e+03	1.644200e+04
7.977676e+03	-2.042400e+04
7.978058e+03	8.243000e+03
7.978439e+03	-1.633500e+04
7.978821e+03	4.152000e+03
7.979202e+03	-3.270600e+04
7.979584e+03	-2.860500e+04
7.979965e+03	1.235800e+04
7.980347e+03	-8.125000e+03
7.980728e+03	-3.270500e+04
7.981110e+03	5.300000e+01
7.981491e+03	4.149000e+03
7.981873e+03	1.234300e+04
7.982254e+03	-1.223700e+04
7.982636e+03	-4.041000e+03
7.983017e+03	-3.270900e+04
7.983398e+03	2.872400e+04
7.983780e+03	-1.636600e+04
7.984161e+03	-1.635300e+04
7.984543e+03	2.871900e+04
7.984924e+03	-4.034000e+03
7.985306e+03	1.235400e+04
7.985687e+03	-2.863200e+04
7.986069e+03	-2.450900e+04
7.986450e+03	-1.221500e+04
7.986832e+03	-1.632300e+04
7.987213e+03	1.235800e+04
7.987595e+03	2.465900e+04
7.987976e+03	2.056300e+04
7.988358e+03	2.055200e+04
7.988739e+03	-1.635800e+04
7.989120e+03	-2.862000e+04
7.989502e+03	5.200000e+01
7.989883e+03	1.645300e+04
7.990265e+03	-2.860100e+04
7.990646e+03	8.259000e+03
7.991028e+03	1.644100e+04
7.991409e+03	-4.050000e+03
7.991791e+03	8.254000e+03
7.992172e+03	-4.033000e+03
7.992554e+03	1.643800e+04
7.992935e+03	-1.223700e+04
7.993317e+03	-2.041500e+04
7.993698e+03	-1.631400e+04
7.994080e+03	6.300000e+01
7.994461e+03	8.246000e+03
7.994843e+03	-1.631600e+04
7.995224e+03	-2.450900e+04
7.995605e+03	-2.860600e+04
7.995987e+03	-2.041000e+04
7.996368e+03	-2.041800e+04
7.996750e+03	2.052000e+04
7.997131e+03	8.254000e+03
7.997513e+03	2.054300e+04
7.997894e+03	2.463500e+04
7.998276e+03	6.200000e+01
7.998657e+03	6.600000e+01
7.999039e+03	-2.041700e+04
7.999420e+03	-4.045000e+03
7.999802e+03	-1.225500e+04
8.000183e+03	-2.862000e+04
8.000565e+03	2.054500e+04
8.000946e+03	1.235300e+04
8.001328e+03	2.052600e+04
8.001709e+03	-1.223200e+04
8.002090e+03	-1.223000e+04
8.002472e+03	-3.272200e+04
8.002853e+03	-1.222600e+04
8.003235e+03	6.500000e+01
8.003616e+03	1.234900e+04
8.003998e+03	8.241000e+03
8.004379e+03	-3.271300e+04
8.004761e+03	-2.450800e+04
8.005142e+03	-2.041700e+04
8.005524e+03	-8.139000e+03
8.005905e+03	1.235600e+04
8.006287e+03	2.054500e+04
8.006668e+03	1.900000e+01
8.007050e+03	-8.135000e+03
8.007431e+03	5.200000e+01
8.007813e+03	-2.861300e+04
8.008194e+03	-1.222600e+04
8.008575e+03	1.644400e+04
8.008957e+03	-8.128000e+03
8.009338e+03	-8.130000e+03
8.009720e+03	8.237000e+03
8.010101e+03	-8.158000e+03
8.010483e+03	-2.044300e+04
8.010864e+03	8.246000e+03
8.011246e+03	2.872500e+04
8.011627e+03	-3.272000e+04
8.012009e+03	4.400000e+01
8.012390e+03	4.700000e+01
8.012772e+03	1.234100e+04
8.013153e+03	-3.272900e+04
8.013535e+03	-4.028000e+03
8.013916e+03	7.300000e+01
8.014297e+03	-1.223200e+04
8.014679e+03	7.000000e+01
8.015060e+03	2.874900e+04
8.015442e+03	-3.269600e+04
8.015823e+03	-2.861100e+04
8.016205e+03	-8.129000e+03
8.016586e+03	4.166000e+03
8.016968e+03	-1.631100e+04
8.017349e+03	2.464500e+04
8.017731e+03	-3.270200e+04
8.018112e+03	-4.028000e+03
8.018494e+03	1.235000e+04
8.018875e+03	-1.632500e+04
8.019257e+03	1.644000e+04
8.019638e+03	-2.042200e+04
8.020020e+03	4.164000e+03
8.020401e+03	-2.861400e+04
8.020782e+03	-1.222500e+04
8.021164e+03	1.645300e+04
8.021545e+03	-1.223400e+04
8.021927e+03	-1.222500e+04
8.022308e+03	-1.631600e+04
8.022690e+03	-2.861100e+04
8.023071e+03	8.257000e+03
8.023453e+03	2.873900e+04
8.023834e+03	2.054300e+04
8.024216e+03	-1.632500e+04
8.024597e+03	-2.860700e+04
8.024979e+03	1.235600e+04
8.025360e+03	-2.451800e+04
8.025742e+03	-2.860700e+04
8.026123e+03	-4.028000e+03
8.026505e+03	-2.861400e+04
8.026886e+03	-3.271600e+04
8.027267e+03	2.871100e+04
8.027649e+03	7.300000e+01
8.028030e+03	-3.269000e+04
8.028412e+03	-2.860300e+04
8.028793e+03	4.100000e+01
8.029175e+03	-2.861600e+04
8.029556e+03	1.643900e+04
8.029938e+03	-4.025000e+03
8.030319e+03	-2.860900e+04
8.030701e+03	1.234700e+04
8.031082e+03	-8.126000e+03
8.031464e+03	-2.860600e+04
8.031845e+03	-2.449500e+04
8.032227e+03	-2.859600e+04
8.032608e+03	2.873900e+04
8.032990e+03	8.276000e+03
8.033371e+03	8.261000e+03
8.033752e+03	-1.629800e+04
8.034134e+03	4.188000e+03
8.034515e+03	4.164000e+03
8.034897e+03	-2.447000e+04
8.035278e+03	2.469100e+04
8.035660e+03	1.240300e+04
8.036041e+03	-3.266300e+04
8.036423e+03	-1.223100e+04
8.036804e+03	2.466700e+04
8.037186e+03	-2.039700e+04
8.037567e+03	1.235500e+04
8.037949e+03	-2.040000e+04
8.038330e+03	4.147000e+03
8.038712e+03	7.800000e+01
8.039093e+03	2.874900e+04
8.039474e+03	-4.037000e+03
8.039856e+03	-8.115000e+03
8.040237e+03	-4.026000e+03
8.040619e+03	2.464100e+04
8.041000e+03	-2.040300e+04
8.041382e+03	-3.269800e+04
8.041763e+03	-4.067000e+03
8.042145e+03	2.873300e+04
8.042526e+03	-1.631300e+04
8.042908e+03	4.174000e+03
8.043289e+03	-3.269400e+04
8.043671e+03	2.872700e+04
8.044052e+03	-2.043400e+04
8.044434e+03	2.462300e+04
8.044815e+03	-2.042700e+04
8.045197e+03	2.873300e+04
8.045578e+03	2.464200e+04
8.045959e+03	-8.128000e+03
8.046341e+03	-2.453100e+04
8.046722e+03	2.873400e+04
8.047104e+03	6.600000e+01
8.047485e+03	-1.224000e+04
8.047867e+03	-1.223400e+04
8.048248e+03	-2.861300e+04
8.048630e+03	4.147000e+03
8.049011e+03	-8.141000e+03
8.049393e+03	-3.272400e+04
8.049774e+03	1.643900e+04
8.050156e+03	-3.270400e+04
8.050537e+03	2.873300e+04
8.050919e+03	-1.224100e+04
8.051300e+03	1.232300e+04
8.051682e+03	1.642600e+04
8.052063e+03	-2.452300e+04
8.052444e+03	1.233700e+04
8.052826e+03	2.049900e+04
8.053207e+03	2.050100e+04
8.053589e+03	1.642900e+04
8.053970e+03	1.235000e+04
8.054352e+03	2.464300e+04
8.054733e+03	-8.127000e+03
8.055115e+03	-8.131000e+03
8.055496e+03	-4.039000e+03
8.055878e+03	6.200000e+01
8.056259e+03	-4.033000e+03
8.056641e+03	2.463500e+04
8.057022e+03	8.246000e+03
8.057404e+03	1.644900e+04
8.057785e+03	1.235400e+04
8.058167e+03	-4.042000e+03
8.058548e+03	2.053800e+04
8.058929e+03	4.163000e+03
8.059311e+03	2.873500e+04
8.059692e+03	-4.045000e+03
8.060074e+03	1.234100e+04
8.060455e+03	-8.143000e+03
8.060837e+03	-2.862800e+04
8.061218e+03	-2.861500e+04
8.061600e+03	-1.223100e+04
8.061981e+03	-8.144000e+03
8.062363e+03	-8.141000e+03
8.062744e+03	4.156000e+03
8.063126e+03	2.873300e+04
8.063507e+03	-3.270800e+04
8.063889e+03	-2.042400e+04
8.064270e+03	2.873400e+04
8.064651e+03	-4.027000e+03
8.065033e+03	-2.450700e+04
8.065414e+03	-8.135000e+03
8.065796e+03	-2.451400e+04
8.066177e+03	2.463800e+04
8.066559e+03	1.233600e+04
8.066940e+03	7.300000e+01
8.067322e+03	-1.221300e+04
8.067703e+03	-2.451300e+04
8.068085e+03	8.251000e+03
8.068466e+03	7.300000e+01
8.068848e+03	-1.222100e+04
8.069229e+03	-8.157000e+03
8.069611e+03	4.157000e+03
8.069992e+03	2.054000e+04
8.070374e+03	-2.044200e+04
8.070755e+03	-2.452200e+04
8.071136e+03	-2.451700e+04
8.071518e+03	-2.452000e+04
8.071899e+03	5.200000e+01
8.072281e+03	-2.042700e+04
8.072662e+03	-1.632700e+04
8.073044e+03	5.700000e+01
8.073425e+03	-1.223400e+04
8.073807e+03	1.233700e+04
8.074188e+03	-2.862600e+04
8.074570e+03	2.872500e+04
8.074951e+03	1.234400e+04
8.075333e+03	2.462200e+04
8.075714e+03	-1.225400e+04
8.076096e+03	-3.271100e+04
8.076477e+03	-3.271100e+04
8.076859e+03	4.149000e+03
8.077240e+03	2.054600e+04
8.077621e+03	2.054700e+04
8.078003e+03	2.053600e+04
8.078384e+03	-4.031000e+03
8.078766e+03	2.464500e+04
8.079147e+03	-1.633200e+04
8.079529e+03	-2.860600e+04
8.079910e+03	2.464700e+04
8.080292e+03	-2.042800e+04
8.080673e+03	1.235200e+04
8.081055e+03	-1.631800e+04
8.081436e+03	-2.044300e+04
8.081818e+03	2.464100e+04
8.082199e+03	-2.861000e+04
8.082581e+03	2.875200e+04
8.082962e+03	-2.039000e+04
8.083344e+03	2.876300e+04
8.083725e+03	2.465900e+04
8.084106e+03	5.900000e+01
8.084488e+03	2.054400e+04
8.084869e+03	-2.043200e+04
8.085251e+03	6.600000e+01
8.085632e+03	-3.269600e+04
8.086014e+03	-1.222600e+04
8.086395e+03	-2.861700e+04
8.086777e+03	2.054500e+04
8.087158e+03	-1.222900e+04
8.087540e+03	-2.863000e+04
8.087921e+03	-2.041900e+04
8.088303e+03	2.464300e+04
8.088684e+03	-2.041400e+04
8.089066e+03	6.200000e+01
8.089447e+03	-2.451000e+04
8.089829e+03	1.236000e+04
8.090210e+03	-4.025000e+03
8.090591e+03	8.256000e+03
8.090973e+03	8.258000e+03
8.091354e+03	-4.024000e+03
8.091736e+03	2.055200e+04
8.092117e+03	1.644800e+04
8.092499e+03	-2.862700e+04
8.092880e+03	2.052600e+04
8.093262e+03	2.872400e+04
8.093643e+03	2.053500e+04
8.094025e+03	-1.223500e+04
8.094406e+03	4.700000e+01
8.094788e+03	2.052100e+04
8.095169e+03	-1.633500e+04
8.095551e+03	-1.223000e+04
8.095932e+03	-2.041500e+04
8.096313e+03	-8.125000e+03
